input_size,workload,delay_tolerance,v_left,rsu1_left,rsu2_left,rsu3_left,offload
105.636,1673.56,0.222941,78.8371,262.55,79.6049,1.35385,1
704.849,907.312,0.858464,116.231,404.037,246.321,228.185,1
918.697,697.625,0.864727,6.5947,306.018,98.3827,199.492,1
484.485,1781.44,0.411307,30.1061,217.541,127.086,297.123,3
267.394,588.75,0.829514,65.7614,298.651,364.481,134.708,2
630.303,652.938,0.874999,37.2992,273.991,214.086,9.63077,1
824.545,951.688,0.138755,97.4924,385.844,317.827,288.123,1
932.727,494.75,0.474947,104.856,273.817,251.852,251.908,1
774.333,1295.69,0.210718,118.723,375.275,205.444,202.815,1
581.667,1531.19,0.177731,101.417,369.422,31.1481,287.8,1
545.727,361.438,0.766341,56.9508,461.431,179.259,344.8,1
428.455,1839.19,0.369256,36.2386,330.312,332.444,281.431,2
579.758,2044.62,0.758678,121.14,334.339,253.333,245.938,1
21.2424,2018,0.44586,65.5114,399.092,278.988,101.831,1
712.303,587.125,0.316959,71.053,279.872,311.802,491,3
243.03,1445.81,0.333412,17.6742,231.147,404.012,459.215,3
335,652.062,0.245079,115.693,363.615,167.346,482.523,3
40.5758,1293.69,0.700806,51.3636,427.028,105.025,323.262,1
977.879,1947.38,0.565862,89.5152,403.826,74.8025,49.7077,1
59.4848,1814.12,0.882608,87.6629,344.771,3.08642,201.985,1
547.151,1964.69,0.951466,9.54924,432.991,81.5926,364.062,1
680.151,882.812,0.27705,2.56818,308.78,307.259,190.138,1
721.758,1795,0.93029,27.3826,445.321,238.012,128.985,1
319.455,1791.69,0.435066,83.25,399.055,38.6914,349.292,1
853.485,1003.56,0.911695,24.3106,332.156,48.7654,150.369,1
359.303,406.188,0.105301,10.3523,330.312,350.741,394.754,3
868.091,1341.25,0.118238,90.8598,305.89,402.568,156.2,2
721.727,646.5,0.251616,89.9735,420.716,213.296,201.677,1
413.424,1179.81,0.567071,28.8409,309.321,293.037,468.538,3
394.848,1780.81,0.5081,18.7955,343.661,238.58,122.031,1
864.364,447.312,0.589978,110.148,214.073,62.9753,461.554,3
831.485,346.688,0.487417,22.947,472.303,84.7778,104.4,1
410.182,2047,0.533918,113.345,206.991,249.21,359.446,3
707.455,1388,0.908124,26.5227,405.807,360.272,137.108,1
748.697,864.812,0.531666,113.504,462.45,73.4938,324.692,1
813.333,1952.62,0.856569,76.7879,389.119,128.383,502.169,3
719.061,1644.75,0.383703,46.3182,401.404,29.2716,365.508,1
616.606,929.25,0.54886,40.1629,214.945,126.358,327.923,3
362.424,1539.75,0.341844,32.4659,242.651,69.2593,54.2154,1
302.455,217.062,0.508979,58.4886,418.073,371.321,489.738,3
671.394,1147.12,0.235438,96.8788,336.972,270.617,73.0923,1
753.03,106.438,0.227857,27.7955,350.624,243.963,272.169,1
672.879,316,0.230192,27.6553,388.596,337.235,42.3538,1
379.091,968.812,0.719977,85.5833,353.385,241.099,395.631,3
935.97,1574.31,0.661007,119.341,367.605,366.173,191.985,1
130.091,1845.5,0.542351,120.644,206.89,137.827,308.723,3
255.303,2040.12,0.628816,69.8826,407.817,46.3951,323.969,1
701.97,1889.12,0.492059,43.1212,476,32.0247,332.723,1
559.273,760.812,0.902521,3.18561,291.193,335.481,97.8308,2
290.182,1392.81,0.247468,70.0682,434.917,225.889,88.1846,1
835.515,296.562,0.916172,17.7121,322.78,332.284,135.369,2
737.97,167.375,0.36942,33.6023,388.743,348.889,261.277,1
88.0606,819.375,0.802542,122.973,289.028,268.37,415.754,3
638.697,242.812,0.127027,69.8447,274.927,149.407,148.277,1
48.3636,360.312,0.953334,67.4015,407.844,99.963,498,3
122.788,413.25,0.96498,82.2045,256.294,337.123,51.9538,2
844.091,1524.88,0.146611,50.6023,362.138,173.296,58.6308,1
852.576,1890.44,0.676608,89.0189,299.422,239.407,464.523,3
207.606,1444.31,0.932789,85.7652,324.963,322.235,248.431,1
138.818,296.688,0.699707,90.2121,241.615,362.938,52.9538,2
350.788,98.6875,0.818363,122.333,368.881,230.185,323.108,0
434.455,1694.56,0.799384,73.6098,346.339,151.346,9.13846,1
319.485,1732.06,0.439872,60.0833,363.761,247.049,134.369,1
352.182,1019.75,0.854701,36.7424,242.835,243.37,144.785,2
793.151,1488.12,0.966985,26.9167,363.147,234.136,415.462,3
376.424,1574.56,0.214151,24.1856,458.56,331.617,342.862,1
136.03,1617.06,0.32649,51.5985,276.615,77.6543,357.046,3
338.848,1661,0.835585,56.2917,231.495,308.259,307.4,2
720.879,231.062,0.98742,124.364,331.294,252.889,35.2769,1
976.424,386,0.17633,73.428,320.202,247.63,132.677,1
360.667,1055.25,0.197562,24.803,218.11,11.716,130.154,1
541.849,1966.94,0.749422,19.8523,290.083,34.8889,179.092,1
777.333,1487.38,0.61294,34.0947,229.725,70.5062,446.692,3
771.636,936.625,0.710831,67.2348,496.706,258.864,256,1
992.03,1268.62,0.509693,49.1818,481.963,89.7037,263.431,1
273.545,1304.56,0.494201,108.958,349.055,323.593,127.754,1
615.939,1367.31,0.620136,77.822,323.119,249.296,4.32308,1
560.545,874.438,0.65793,14.6591,368.046,251.494,334.892,1
784.697,561.625,0.282598,4.38258,336.165,43.1235,200.938,1
807.303,1965.06,0.760848,24.4167,224.321,109.63,305.646,3
905.576,283.375,0.146556,115.928,320.11,360.012,265.692,2
598.879,215.812,0.531529,41.3523,270.67,295.815,311.385,3
806.121,632.875,0.322974,30.1856,465.486,356.506,100.631,1
648.97,435.812,0.547542,56.8523,256.165,256.963,208.292,2
495.061,174.312,0.420838,121.523,312.734,43.6914,4.87692,1
898,937.25,0.989673,94.7917,332.578,89.9506,6.43077,1
173.758,855.062,0.26068,107.58,303.468,92.9012,393.123,3
862.667,1456.5,0.18685,47.1932,444.881,170.198,249.846,1
652.727,1985,0.505161,9.77652,212.78,73.642,316.646,3
654.909,679.5,0.517933,21.8409,210.303,21.8272,191.108,1
853.303,1003.5,0.197781,12.2159,475.018,383.148,332.508,1
590.636,1611,0.885052,84.8485,488.385,70.1358,313.8,1
493.394,1354.75,0.350386,87.8598,390.624,180.963,142.446,1
785.03,1043.69,0.42504,18.7008,328.954,208.333,129.062,1
665,143.375,0.669658,12.6023,428.945,228.679,75.6923,1
641.182,1847.5,0.774059,88.8144,421.046,32.9877,320.015,1
473,945.062,0.36368,15.4318,209.624,116.556,366.323,3
621.333,1807.06,0.951054,87.8788,416.688,343.667,160.138,1
316.091,1918.38,0.918973,78.8144,279.312,395.309,241.415,2
249.909,1822.44,0.975967,9.3447,350.605,243.198,287.862,1
49.8788,495.625,0.188498,123.413,468.789,308.42,349.185,1
695.485,1539.12,0.188058,115.754,444.156,356.667,250.985,1
627.303,1662.31,0.881893,84.2083,241.761,25.0988,460.831,3
915.818,644.5,0.980032,29.6742,495.798,32.7037,399.108,1
434.667,1472.38,0.297293,2.13258,434.018,91.8395,8.2,1
678.182,521.688,0.313498,74.2879,361.45,259.16,58.1231,1
876.758,391.312,0.587039,7.10606,370.468,125.63,448.769,3
431.848,1970.5,0.431935,22.9735,322.009,156.42,52.8154,1
513.758,1731.56,0.996429,68.3333,280.734,389.432,384,2
422.515,1876.75,0.435752,98.5871,436.33,398.753,503.292,3
246.727,619.688,0.566796,8.37121,295.092,181.901,66.8,1
941.061,925.625,0.136036,2.29167,382.67,213.321,448.846,3
840.636,679.688,0.64384,29.1856,229.578,323.136,174.815,2
138.545,662.75,0.352309,68.0038,389.908,93.5432,307.585,1
387.394,384.125,0.580996,12.5114,460.853,27.3457,394.446,1
236.667,1999.38,0.469564,74.0114,252.367,112.901,113.892,1
800.364,593.5,0.279192,76.9508,283.349,298.84,336.615,3
692.061,1898.06,0.820643,56.0758,336.101,312.173,87.5385,1
161.242,1859.38,0.253401,33.4848,362.376,96.7037,263.354,1
66.3939,333.375,0.809601,18.9394,368.266,328.012,5.6,1
863.212,2051.88,0.266366,97.7121,264.578,236.506,113.077,1
55.2424,1977.5,0.341185,35.7273,217.963,285.827,401.569,3
441.061,1798.62,0.720554,4.03409,384.972,60.6543,353.277,1
659.485,129.5,0.87272,114.61,263.872,124.988,46.8308,1
990.545,1672.12,0.648509,121.299,454.385,227.568,123.446,1
804.636,1064.19,0.153258,80.9811,446.514,188.284,300.631,1
95.3939,661.188,0.992859,101.515,339.165,292.296,230.4,1
342.848,545.938,0.366701,95.7689,410.385,243.741,196.862,1
157.576,341.75,0.715665,26.5265,427.523,383.185,408.954,1
862.303,1401.38,0.343107,72.1553,435.183,175.173,416.015,1
41.8485,1756.62,0.728739,80.7348,400.064,97.2716,426.785,3
245.879,281.125,0.555232,100.795,450.541,318.802,10.3077,1
965.424,1466.44,0.484863,115.223,292.486,278.049,495.908,3
248.909,1784.56,0.564708,21.6932,441.174,232.235,501.692,3
473.818,404.875,0.420756,96.2538,243.147,393.852,486.954,3
192.909,365.688,0.534577,4.56061,438.651,345.79,212.446,1
475.394,1282.12,0.492636,72.75,428.44,12.2469,466.877,3
16.9091,481.625,0.872829,27.6174,400.477,23.6173,1.49231,1
197.152,2023.94,0.794494,35.2462,284.266,324.926,39.1077,2
677.455,1066.5,0.82328,116.602,276.963,125.16,241.708,1
34,1951.06,0.800208,38.5152,320.303,59.642,15.5692,1
315.182,456.5,0.868957,102.852,266.138,358.37,128.615,2
62.9394,1562.25,0.519855,91.5455,214.138,342.605,370.523,3
988.818,1094.88,0.764006,17.4773,354.486,324.136,329.123,1
327.576,337.75,0.110904,62.9659,400.092,307,22.1077,1
563.515,513.5,0.75931,4.56818,346.413,206.938,399.754,3
566.485,50.375,0.334977,98.5076,238.44,33.8148,457.585,0
441.636,1166.06,0.537956,1.69318,382.046,302.296,48.9846,1
532.697,1616.94,0.400485,61.0227,280.725,306.877,95.4923,2
744.212,1033.25,0.725636,56.4848,440.523,190.321,210.462,1
563.515,929.188,0.982476,103.061,213.468,395.84,53.5231,2
722.545,1671.88,0.591928,38.178,331.771,387.086,398.354,3
569.818,369.5,0.859398,13.7992,296.752,339.543,148.969,2
832,1772.44,0.408313,109.348,477.413,1.11111,410.646,1
82.1818,489.812,0.358214,70.9167,284.991,43.7654,255.585,1
417.152,608.125,0.277709,96.1023,474.624,104.012,331.215,1
502.121,846.812,0.948088,46.1667,339.404,47.6173,463.062,3
347.818,1968.12,0.302237,114.989,252.78,274.531,342.677,3
280.455,1097.5,0.672927,88.2803,324.578,317.802,39.2,1
583.97,1998.94,0.203989,98.3333,215.55,47.6049,350.338,3
58.2727,626.188,0.864534,7.83712,495.45,307.111,236.154,1
23,697.625,0.564846,79.7955,368.45,9.46914,425.2,3
548.727,95.9375,0.42559,67.0492,267.798,277.074,353.892,3
522.636,2048.88,0.200885,123.129,235.367,111.556,49.7385,1
265.576,1147.5,0.324265,47.4356,483.505,243.926,168.231,1
608.333,1590.5,0.83693,18.1515,466.275,57.642,199.477,1
701.182,1494.94,0.890188,70.6364,452.431,188.79,153.415,1
616.97,126.5,0.996896,109.364,423.972,146.099,194.092,1
242.061,72.625,0.153038,69.4659,292.853,318.444,3.16923,2
814.485,1412.44,0.175698,30.0114,468.165,140.086,409.062,1
312.667,1290.62,0.114228,19.1742,453.514,162.951,491.692,3
337.455,1812.69,0.608216,58.2008,218.605,210.852,261.2,3
70.7273,285.812,0.391861,60.1288,221.055,151.198,104.2,1
341.364,1433.62,0.700723,6.12121,313.083,313.654,37.9692,2
165.455,1713.38,0.530265,15.3598,323.477,405.148,48.7231,2
339.697,1724.75,0.740962,110.693,445.11,18.5802,17.3385,1
819,717.625,0.314432,40.7765,310.239,393.802,4.47692,2
52.6667,620.188,0.551881,77.9545,295.183,10.2222,406.692,3
841.121,1155.69,0.479644,49.6288,329.028,255.79,234.877,1
715.061,1411.94,0.70531,4.74242,349.275,401.617,84.4615,2
710.242,1760.62,0.3575,21.3712,384.716,150,486.692,3
288.485,1370.81,0.460253,74.6856,500.22,312.222,194.015,1
443.848,740.562,0.248759,77.7614,387.55,61.1111,212.631,1
358.394,884,0.442674,21.5114,340.092,328.432,490.738,3
356.333,701.938,0.563253,78.0455,389.156,60.3704,117.123,1
295.242,1172.19,0.531199,97.2424,241.798,160.049,37.1385,1
391.424,904.938,0.118073,98.4432,405.239,212.37,488.446,3
431.848,634.875,0.965117,70.053,223.486,392.765,229.569,2
170.424,1746.69,0.93441,58.3409,426.165,127.827,349.938,1
758.606,895.438,0.74011,99.3977,203.376,245.827,74.0462,2
407.576,288.312,0.323304,106.72,314.743,185.099,455.215,3
1001.91,1874.62,0.407187,13.1136,442.486,234.691,347.215,1
883,1722.44,0.101813,31.1212,493.257,375.049,44.8615,1
502.424,1059.75,0.640654,89.4735,371.477,29.8519,6.50769,1
589.636,1020.25,0.229231,47.4621,413.312,5.53086,471.723,3
779.606,873.812,0.990551,117.072,311.018,7.03704,477.077,3
209.727,614.875,0.404633,115.92,219.817,288.235,67.2308,2
262.97,400.75,0.985388,83.7917,373.844,16.1852,171.446,1
620.909,1976.5,0.316135,17.0492,498.532,98.9012,413.308,1
956.485,1994.94,0.800729,12.4394,456.468,223.753,414.954,1
566.667,71.9375,0.482665,64.0303,407.734,283.531,326.385,1
629.242,838.188,0.959075,60.1326,418.917,387.333,91.4154,1
100.455,483.312,0.67853,92.7159,206.523,328.704,238.985,2
228.303,261.062,0.976846,12.6212,452.257,394.531,182.185,1
28.5758,115.875,0.58171,80.803,363.468,341.741,342.692,1
107.394,412.125,0.924219,35.303,431.56,43.3704,50.1692,1
982.879,420.938,0.536528,37.7538,252.009,249.444,54.5077,1
865.182,1043.25,0.413202,74.4318,358.596,86.7531,88.5385,1
292.152,207.188,0.770983,34.3826,340.514,261.148,318.877,1
260.303,810.75,0.779498,18.5871,391.229,91.2469,147.246,1
212.485,104,0.559709,123.814,361.532,168.654,175.323,0
11.5455,1092.94,0.474096,123.883,459.385,391.914,291.215,1
861.758,564.625,0.173144,29.75,374.55,314.914,194.769,1
48.1818,818.75,0.230219,89.3485,369.569,52.1111,361.154,1
355,897.375,0.803366,91.4053,212.899,186.037,181.415,1
969.576,549.812,0.820615,9.66288,397.917,133.099,353.677,1
309.97,1693.12,0.807129,113.962,321.009,290.235,214.462,1
223.424,260.875,0.971737,102.201,267.358,136.877,108.154,1
494.121,1752.19,0.557375,96.303,374.633,41.8272,492.585,3
775.333,869.75,0.749944,77.1856,417.009,163.222,316.923,1
641.303,71.875,0.742885,105.458,493.881,145.827,485.154,0
898.545,106.125,0.885025,12.8674,453.33,285.469,321.785,1
160.667,141.688,0.107526,42.4015,239.193,178.63,415.077,3
737.485,960.938,0.647575,4.95455,494.651,381.481,258.385,1
857.151,482.438,0.869231,44.0152,200.174,264.63,31.9692,2
231.242,779.75,0.944902,79.8485,298.67,15.0741,491.169,3
407.061,1445.56,0.809436,31.6629,465.505,376.173,221.015,1
219.667,1767.81,0.85168,123.352,381.587,390.827,354.938,2
574.879,1968.44,0.973797,20.0758,483.138,88.6049,389.815,1
184.485,731.438,0.540757,73.1667,318.89,291.198,236.4,1
41.0303,1965.62,0.774609,69.3182,310.991,4.09877,203.231,1
476.455,871.062,0.629914,2.76136,240.193,155.247,441.8,3
791.788,436,0.43556,4.08333,251.697,394.198,121.046,2
494.818,1402.81,0.109778,96.6553,407.734,139.58,379.769,1
920,870,0.56957,17.322,374.688,297.519,234.108,1
670,1679.5,0.869121,20.5947,381.367,252.691,75.5385,1
801.576,1749.19,0.830146,48.178,226.147,308.877,423.846,3
709,164,0.282598,44.9432,475.963,135.37,488.154,3
461.424,105.062,0.927104,44.303,229.908,159.914,332.738,3
961.394,350.375,0.577041,73.5341,400.284,105.16,109.462,1
199.606,266.562,0.54713,115.534,270.128,395.765,153.969,2
358.303,1937.25,0.241481,53.3788,488.936,228.79,448.508,1
164.212,467.375,0.5699,82.5189,265.495,56.8272,223.8,1
761.212,1637.06,0.69696,27.4848,416.431,254.222,236.015,1
19.4545,640.875,0.320255,33.803,330.083,74.6914,424.908,3
250.273,357.125,0.691165,79.1326,203.596,402.395,26.5846,2
353.182,2027.75,0.447179,29.572,220.321,246,408.862,3
83.3939,177.188,0.834486,43.3674,209.339,186.679,58.0462,1
21.5758,963.062,0.770077,69.1856,472.807,302.247,133.785,1
905.485,146.438,0.64189,102.89,408.486,114.914,442.492,3
12.0909,715.375,0.883267,74.197,423.339,221.111,212.862,1
29.9091,948.812,0.597201,34.1136,458.661,205.481,160.062,1
78.1212,738.312,0.958855,11.0341,321.789,183.778,57.3538,1
125.697,836.188,0.605167,82.3106,255.771,172.247,400.615,3
713.03,1541.56,0.639061,29.1515,328.083,178.296,367.738,3
421,1069.94,0.146446,114.591,376.725,64.4938,154.738,1
688.667,926.188,0.658287,118.277,297.303,58.0247,394.415,3
615.545,1221.69,0.502029,29.5947,305.018,148.469,185.631,1
739.909,1359.88,0.58583,29.3561,353.927,55.2716,50.7538,1
528.151,527.062,0.861843,58.5758,451.761,30.321,258.369,1
641.485,140.375,0.929576,79.9015,451.468,131.753,324.662,1
847.97,2026.44,0.383703,89.0606,456.422,256.889,213.2,1
258.97,554.25,0.291525,113.015,420.596,188.802,476.323,3
924.242,870.812,0.71822,121.057,381.11,326.16,345.538,1
756.424,1344.81,0.315833,85.5038,205.202,328.086,88.2308,2
948.485,630.312,0.364806,118.242,288.991,389.222,84.6769,2
655.455,646.75,0.119611,50.9318,286.321,353.852,421.923,3
493.121,72.125,0.575146,122.841,311.257,170.926,12.1846,0
801.364,373.75,0.14749,34.0152,490.193,134.79,40.4615,1
759.545,389.25,0.669027,13.7083,300.661,368.42,162.538,2
22.6364,113.688,0.74044,44.7045,487.339,16.4815,324.154,1
513.909,1970.12,0.678777,24.6136,274.239,54.8395,151.031,1
504.515,1331.69,0.959514,107.754,479.578,70.7531,210.785,1
15.0606,1779.62,0.887359,36.8674,442.688,201.593,121.031,1
690.515,697.688,0.954982,59.5606,271.083,204.778,325.138,3
925.727,1400.31,0.876345,4.51136,225.119,374.136,493.877,3
690.97,1529.38,0.821714,105.28,331.174,320.617,365.754,3
625.121,1989.88,0.248787,22.7083,457.917,332.728,17.3846,1
991.121,1687.62,0.131202,26.072,339.339,120.889,335.708,1
688.424,298.25,0.943172,39.2273,380.294,65.642,178.862,1
571.364,1251.75,0.98124,15.4697,323.147,178.568,72.0154,1
147.97,912.875,0.703525,77.9811,218.945,277.444,354.892,3
56.6061,598.625,0.75302,41.8258,480.908,225.605,98.2462,1
253.303,1531.94,0.121973,105.682,353.119,96.0617,333.969,1
119.667,1494,0.817676,95.0644,290.376,323.877,271.738,2
280.576,1249.69,0.218656,38.1553,366.954,89.4444,129.369,1
755.576,251.938,0.281335,76.6591,210.349,64,258.077,3
186.303,941.5,0.375079,10.3826,394.037,73.8395,107.169,1
588.909,1953.69,0.11063,77.4205,263.248,241.951,320.877,3
578.939,677.5,0.586462,41.4924,244.917,208.79,421.092,3
837.576,1775.25,0.228214,50.2311,308.752,136.358,409.923,3
907.97,115.375,0.74857,87.5947,225.615,120.21,258.246,3
186.515,1326.5,0.519828,118.913,204.642,95.3086,68.6769,1
246.212,657.938,0.944902,110.136,340.202,96.5679,424.769,3
89.7576,1954.38,0.942924,33.7121,456.266,128.383,169.169,1
571.849,990.188,0.849455,35.6932,282.651,312.988,197.031,2
796.091,1954.38,0.877636,7.68939,348.11,167.37,424.831,3
45.0303,1164.69,0.41106,103.561,217.716,105.938,33.2308,1
666.273,1081.5,0.110877,79.1212,472.193,377.605,243.185,1
17.6364,706.875,0.834953,111.848,246.624,130.247,63,1
922,393.625,0.694104,110.064,333.578,306.21,397.708,3
361.758,1811.94,0.826685,44.3826,361.294,116.753,404.508,3
591.606,818.812,0.365053,48.6553,352.596,103.568,477.723,3
897.788,1058.56,0.614643,92.5114,285.771,321.37,284.108,2
673.545,766.625,0.174709,82.7917,447.45,177.346,182.154,1
388.364,1189.88,0.616456,71.8447,407.495,192.975,496.031,3
296.061,271.062,0.809629,64.6402,307.826,87.8395,424.231,3
949.242,1810.69,0.964843,95.697,491.395,328.123,127.446,1
915.576,1746.19,0.350276,67.7045,457.661,325.753,214.246,1
406.758,553.062,0.458715,22.8636,385.688,26.4321,152.385,1
339.121,505.062,0.356456,90.6061,499.505,95.1358,410.938,1
311.939,421,0.255351,37.9697,314.229,155.593,282.877,1
557.182,179.188,0.619642,24.5795,252.505,1.37037,226.077,1
225.818,1620.25,0.968606,6.13258,454.991,403.259,168.292,1
249.515,1133.88,0.273836,8.87879,476.862,339.741,93.6308,1
27.7879,207.25,0.2893,84.375,405.725,220.519,405.431,1
915.273,1111,0.904691,56.9508,479.477,243.741,316.954,1
721.182,534.562,0.493735,107.303,340.642,220.395,335.123,1
468.667,1252.88,0.547899,70.5076,416.771,120.185,30.9692,1
663.667,339.75,0.554793,105.42,250.661,390.543,186.569,2
272.818,1441,0.317866,117.326,478.486,89.4938,8.27692,1
534.485,511.188,0.222584,94.2159,273.385,379.346,8.13846,2
446.061,631.625,0.856322,103.992,259.505,94.7901,235.138,1
65.5455,424.875,0.689435,2.88636,309.083,236.975,425.446,3
476.424,458.875,0.442454,84.7462,423.78,61.4444,322.938,1
840.303,165.75,0.40499,115.068,425.862,398.086,185.831,1
830.849,1162.06,0.75475,89.3561,347.541,107.284,234.908,1
173.697,1249.19,0.357335,35.6326,250.147,96.7654,67.1846,1
749.849,396.75,0.624998,90.6326,459.651,398.765,319.554,1
307.545,530,0.2854,31.2727,348.908,282.123,44.2615,1
822.576,370.25,0.875603,111.587,260.615,248.691,146.846,1
60.0303,1683.75,0.138536,28.3485,492.789,111.704,298.877,1
568.121,1092.69,0.580337,99.8485,437.422,96.1975,180.138,1
114.97,36,0.848714,115.64,211.624,372.741,24.6308,0
611,1568.5,0.63939,65.8523,356.477,301.086,234.215,1
12.6364,1987.62,0.731019,69.7197,439.596,76.7037,75.4923,1
669.879,1055.31,0.409357,112.413,253.615,393.198,264.985,2
153.606,2044,0.478243,12.8561,237.743,386.247,384.092,2
961.03,1735.44,0.578579,107.447,305.284,395.025,465.908,3
779.333,1224.25,0.464922,93.5227,318.092,97.2346,215.877,1
222.03,831.188,0.728904,116.951,488.78,172.296,167.323,1
318.485,98.5625,0.626646,58.2652,442.523,71.3704,250.415,1
935.849,131.938,0.273836,108.75,329.743,48.6667,75.2923,1
949.576,1077.31,0.129911,80.3182,316.468,33,441.015,3
66.2424,485.438,0.214454,44.1477,340.725,257.358,288.769,1
931.455,304.5,0.798999,114.258,369.761,271.099,205.631,1
709.091,1029.12,0.902988,109.178,340.752,38.8765,143.862,1
418.091,1730.75,0.714237,10.9205,320.532,155.37,445.354,3
131.879,1433.25,0.455199,92.5682,367.716,25.5432,389.954,3
309.152,950.812,0.848521,20.1856,331.835,343.852,332.6,2
529.182,308.25,0.702179,20.3864,275.642,226.741,135.369,1
993.939,52.625,0.356841,68.0682,251.917,186.58,463.831,0
944.727,336.062,0.121561,61.5076,421.624,87.3704,157.662,1
398.879,1062.75,0.684875,42.303,244.789,34.3457,277.969,3
800.727,989,0.439818,76.2121,436.358,215.012,479.508,3
182.727,323.438,0.411939,93.4242,406.257,361.654,326.769,1
295.182,1685.56,0.945286,49.1591,286.853,112.333,276.108,1
622.909,1018,0.994671,82.5189,267.165,131.123,323.477,3
304.333,341.25,0.902988,41.3977,324.578,5.40741,114.262,1
980.697,643.875,0.825752,37.4848,288.303,63.0741,26.8923,1
953.182,1971.88,0.312043,33.7311,319.064,295.358,473.415,3
783.849,1370.19,0.47481,4.17424,236.321,291.988,440.723,3
497.909,1829,0.495987,33.9015,482.991,251.531,77.7846,1
940.303,78.75,0.126011,37.1818,453.202,96.3333,286.585,1
633.727,731.062,0.166524,75.1174,280.321,396.025,88.8,2
121.939,1929.44,0.378265,82.0227,307.294,106.074,354.138,3
12.9697,686.688,0.151939,105.992,428.505,84.4074,42.6,1
226.455,1961.31,0.92411,121.08,439.771,110.975,100.169,1
953.121,1609.75,0.73003,20.125,278.532,395.914,152.062,2
468.606,1098,0.172073,86.8106,389.064,155.642,108.185,1
197.152,470.875,0.256587,73.5606,493.615,197.123,395.062,1
860.182,1068.94,0.229231,38.7121,311.138,67.0617,325.908,3
621.455,1396.5,0.630381,76.5303,203.761,346.938,421.877,3
587.273,1606.5,0.508182,107.58,482.826,246.284,130.308,1
851.636,1196.38,0.38439,90.2008,360.826,265.901,281.877,1
128.636,1775.31,0.575613,82.8864,391.706,83.4691,220.031,1
675.333,1838.44,0.74478,21.8106,367.055,219.642,457,3
567.97,121.625,0.906641,8.66288,418.899,64.2963,285.769,1
64.1818,2064.38,0.947676,104.182,302.743,12,193.785,1
999.515,1642.31,0.561742,50.1667,402.881,286.185,20.4769,1
897.697,1232.75,0.95468,25.4318,335.55,156,183.508,1
388.485,1686.44,0.251176,3.70455,495.56,238.568,444.723,1
124.455,350.188,0.457643,60.1212,317.743,263.593,12.0308,1
814.455,1892.19,0.80257,63.1742,402.505,252.062,1.6,1
333.606,610.875,0.613352,105.845,473.138,317.753,461.846,1
585.121,1648.25,0.997665,112.67,314.156,166.21,41.1538,1
654.576,787.438,0.998517,100.705,468.239,376.926,79.6462,1
958.879,1751.19,0.993655,27.572,221.202,70.7407,33.0923,1
909.212,1986.5,0.926142,83.9091,474.954,330.148,125.108,1
69.2424,610.625,0.894556,115.273,319.743,288.074,152.385,1
800.576,631.938,0.313581,23.6515,316.936,107.198,256.2,1
768.394,1242.19,0.688418,81.9773,401.798,192.951,147.062,1
252.152,715.75,0.242882,32.8636,306.807,343.877,75.1077,2
25.1818,1209.25,0.116178,125.049,335.605,318.864,33.2,1
555.333,1605.75,0.204236,104.011,467.605,266.037,484.985,3
496.061,135.938,0.187371,54.9583,433.183,65.1728,97.0154,1
523.485,640.688,0.263042,107.633,242.752,74.2469,320.615,3
981.939,1048.25,0.40856,46.3182,202.046,309.148,203.6,2
219.061,1617.38,0.641203,54.6515,498.229,142.494,351.862,1
431.848,1255.69,0.640214,39.0833,291.009,405.198,429.062,3
493.455,817.938,0.653316,1.81439,301.45,267.691,40.3385,1
1001.76,227.938,0.747444,24.1326,415.22,88.9877,495.354,3
977.545,1073.25,0.288339,96.7992,201.11,183.148,156.523,1
146.424,1748.75,0.660237,96.1212,475.239,218.617,24.3231,1
649.606,934.125,0.977615,18.2083,283.706,122.79,166.6,1
943.515,936.812,0.309076,25.3561,360.963,329.951,115.015,1
639.182,1254.31,0.739094,44.6553,221.688,222.222,471.431,3
837.697,998.938,0.251204,86.3977,244.018,288.012,194.938,2
485.758,834.188,0.939711,29.322,411.339,374.926,423.6,3
913.758,1155.62,0.653426,40.3712,456.771,370.679,227.508,1
419.061,899.688,0.965117,3.57955,292.376,139,188.292,1
850.788,602.062,0.346925,118.72,356.826,189.444,209.969,1
879.636,305.5,0.738353,51.4205,462.844,312.741,398.692,1
813.667,905.5,0.819901,36.5303,385.569,87.8765,490.338,3
924.394,1238.62,0.877801,75.2803,472.633,110.63,109.954,1
259.03,502.312,0.663204,7.3447,406.495,163.469,383.138,1
636.788,1165.44,0.634803,73.8523,412.257,53.7284,109.477,1
16.9091,559.625,0.635408,35.7386,335.853,149.148,124.8,1
249.97,1038.81,0.502057,63.053,284.67,55.8889,492.785,3
603.939,1528.12,0.362087,94.2992,359.862,154.346,119.415,1
109.545,1413.75,0.632908,12.5152,466.706,392.519,66.8615,1
150.909,1459.62,0.535319,67.8826,437.982,243.148,499.662,3
141.727,102.125,0.162542,45.822,254.147,292.556,101.492,2
787.667,2040.12,0.629145,85.7159,294.716,62.8889,498.554,3
968.212,1928.38,0.271612,35.6705,202.119,221.926,329.815,3
58.2121,643.25,0.596405,124.322,200.514,141.506,152.892,1
368.364,968.562,0.782656,83.3674,444.642,172.123,305.062,1
40.2121,979.25,0.162651,122.409,437.431,403.802,305.185,1
138.485,1129.62,0.330253,20.9129,404.569,22.0988,64.2615,1
